ID,X,Y
20858,"[1, 2, 0.035587405106166266, 0]",0
20859,"[0, 1, 0.10472310488650452, 0]",1
20860,"[1, 1, 0.02991493030209891, 0]",1
20861,"[0, 1, 0.06571624268653006, 0]",0
20862,"[0, 2, 0.08142243184664406, 0]",0
20863,"[0, 3, 0.04496462654217657, 0]",0
20864,"[0, 1, 0.09414468682268219, 1]",1
20865,"[1, 2, 0.04550798426085087, 0]",0
20866,"[1, 1, 0.019182638866923434, 0]",0
20867,"[1, 1, 0.062634225842081, 0]",0
20868,"[0, 1, 0.08688885765072334, 0]",1
20869,"[0, 2, 0.08536857684203637, 0]",0
20870,"[0, 1, 0.11363272909419543, 1]",1
20871,"[1, 1, 0.056184601524914994, 0]",1
20872,"[0, 1, 0.10261819210205575, 1]",1
20873,"[0, 1, 0.09591658338410972, 0]",1
20874,"[0, 2, 0.07501564288095687, 0]",1
20875,"[0, 1, 0.11986926995399916, 1]",1
20876,"[0, 1, 0.06092207260567957, 1]",1
20877,"[0, 2, 0.13056090929278263, 1]",1
20878,"[0, 1, 0.0150069767255045, 0]",1
20879,"[0, 1, 0.07812317100643758, 1]",1
20880,"[1, 2, 0.04243140814543423, 0]",0
20881,"[0, 3, 0.07454720794656697, 0]",1
20882,"[0, 1, 0.13620501871136656, 1]",1
20883,"[0, 2, 0.03544270562736271, 0]",0
20884,"[0, 2, 0.05966953535940677, 0]",0
20885,"[0, 2, 0.13590632349489426, 1]",1
20886,"[0, 2, 0.035209885039736474, 0]",1
20887,"[1, 3, 0.15855947254346475, 0]",0
20888,"[1, 1, 0.07991156663005425, 0]",0
20889,"[0, 1, 0.039622815450015884, 1]",1
20890,"[0, 2, 0.047655179667297105, 1]",1
20891,"[0, 3, 0.009269630702541016, 0]",0
20892,"[0, 1, 0.10228064741229671, 1]",1
20893,"[0, 2, 0.06409851017714532, 0]",1
20894,"[0, 3, 0.03708774557518909, 0]",0
20895,"[0, 2, 0.04016839971101107, 0]",0
20896,"[0, 3, 0.03810384819368742, 0]",0
20897,"[0, 1, 0.07548555677997242, 1]",1
20898,"[0, 1, 0.02873796272047356, 0]",1
20899,"[0, 3, 0.032393870734686345, 0]",0
20900,"[1, 2, 0.011631775978092009, 0]",0
20901,"[1, 3, 0.09129181752502517, 0]",0
20902,"[1, 3, 0.024693688346933036, 0]",0
20903,"[1, 2, 0.08138661256429924, 0]",0
20904,"[0, 1, 0.061262733772224576, 1]",1
20905,"[0, 1, 0.04823378276378144, 0]",1
20906,"[0, 2, 0.020355607961661016, 0]",0
20907,"[1, 1, 0.019963891568423865, 0]",0
20908,"[0, 1, 0.04641655230795127, 0]",1
20909,"[1, 1, 0.04033648363015025, 0]",0
20910,"[0, 3, 0.029836537168109176, 0]",1
20911,"[1, 1, 0.02852360791376092, 0]",0
20912,"[0, 1, 0.03504860773120755, 0]",0
20913,"[0, 3, 0.12911271335682128, 0]",1
20914,"[1, 2, 0.1238075337090565, 0]",1
20915,"[0, 1, 0.04496462654217657, 0]",0
20916,"[0, 3, 0.06025259956651661, 0]",0
20917,"[0, 1, 0.0534622019274775, 0]",1
20918,"[1, 1, 0.047655179667297105, 0]",0
20919,"[1, 2, 0.009119797980695357, 0]",0
20920,"[1, 1, 0.029613269946499012, 0]",0
20921,"[1, 1, 0.026737814013575625, 0]",0
20922,"[1, 3, 0.010109496571563188, 0]",0
20923,"[0, 2, 0.20357122170024056, 0]",1
20924,"[0, 3, 0.04016839971101107, 0]",0
20925,"[1, 3, 0.009503564600396941, 0]",0
20926,"[0, 2, 0.06409851017714532, 0]",1
20927,"[0, 1, 0.066999654596707, 1]",1
20928,"[1, 2, 0.04366130403370768, 0]",0
20929,"[0, 3, 0.05089280542506014, 0]",1
20930,"[1, 1, 0.060726948998869844, 0]",0
20931,"[0, 1, 0.1463989956915359, 0]",1
20932,"[1, 1, 0.023503401950015955, 0]",0
20933,"[1, 1, 0.11121562997910449, 0]",1
20934,"[0, 3, 0.07172928519823404, 0]",0
20935,"[0, 1, 0.06349104292772129, 0]",1
20936,"[0, 3, 0.06468792832881819, 0]",0
20937,"[0, 1, 0.09445276685853377, 0]",1
20938,"[1, 1, 0.00627896369783111, 0]",0
20939,"[1, 2, 0.036113541314296616, 0]",0
20940,"[0, 2, 0.03629674672681723, 0]",0
20941,"[1, 1, 0.009931868766513698, 0]",0
20942,"[0, 1, 0.053320884572138585, 0]",1
20943,"[0, 2, 0.0732236453065306, 1]",1
20944,"[0, 2, 0.1913588490396148, 1]",1
20945,"[0, 3, 0.07006116228664722, 0]",0
20946,"[0, 1, 0.062104905308657025, 0]",1
20947,"[0, 2, 0.020456688577852596, 0]",1
20948,"[0, 2, 0.06517924258610365, 1]",1
20949,"[1, 2, 0.03321158776378764, 0]",1
20950,"[0, 2, 0.15453227322995453, 0]",1
20951,"[1, 3, 0.043229353524619214, 0]",0
20952,"[0, 2, 0.06268872426394284, 0]",1
20953,"[0, 1, 0.14565592201065472, 0]",1
20954,"[0, 2, 0.06694733285168512, 0]",0
20955,"[0, 3, 0.02815542035818533, 0]",0
20956,"[0, 1, 0.1205683758833387, 1]",1
20957,"[0, 3, 0.07006116228664722, 0]",0
20958,"[1, 2, 0.06169859506620956, 0]",1
20959,"[0, 3, 0.010317225953170651, 0]",0
20960,"[0, 3, 0.0313815622742274, 0]",0
20961,"[0, 2, 0.031058041013668353, 0]",0
20962,"[1, 1, 0.07282796100532736, 0]",1
20963,"[0, 2, 0.059071176045604516, 0]",0
20964,"[0, 1, 0.039186889969696374, 0]",1
20965,"[0, 1, 0.045773921677450764, 0]",0
20966,"[0, 1, 0.1260035352151488, 0]",1
20967,"[0, 1, 0.045773921677450764, 0]",0
20968,"[1, 3, 0.03030760592274435, 0]",0
20969,"[0, 1, 0.14317795047937562, 1]",1
20970,"[0, 2, 0.00935599372150879, 0]",1
20971,"[0, 2, 0.17891680162344287, 1]",1
20972,"[1, 2, 0.02869171407929362, 0]",0
20973,"[1, 3, 0.25287099255810747, 0]",0
20974,"[1, 2, 0.01498820884739219, 0]",0
20975,"[0, 1, 0.08242746270678605, 0]",1
20976,"[0, 2, 0.060910531054142666, 0]",1
20977,"[0, 1, 0.1824177428704339, 0]",1
20978,"[0, 1, 0.05873533401286975, 0]",1
20979,"[0, 3, 0.048590806102029524, 0]",0
20980,"[1, 2, 0.06046915039433004, 0]",0
20981,"[0, 3, 0.05292851764206255, 0]",1
20982,"[1, 3, 0.011768085852835274, 0]",0
20983,"[1, 2, 0.009525962048421856, 0]",0
20984,"[1, 2, 0.06846886314376888, 0]",0
20985,"[1, 3, 0.022077720854387865, 0]",0
20986,"[1, 1, 0.011747590978458584, 0]",0
20987,"[1, 2, 0.09718161220405905, 0]",0
20988,"[0, 2, 0.04082002934535422, 1]",1
20989,"[0, 3, 0.009655865315146893, 0]",0
20990,"[0, 1, 0.024578561132417725, 0]",1
20991,"[0, 1, 0.059918490420634726, 0]",1
20992,"[0, 2, 0.03377133231391513, 0]",1
20993,"[1, 1, 0.07958683429893626, 0]",1
20994,"[1, 2, 0.10302151548663636, 0]",0
20995,"[1, 1, 0.010054813071923525, 0]",0
20996,"[1, 2, 0.12886015543143806, 0]",0
20997,"[1, 2, 0.01633596223520449, 0]",0
20998,"[0, 2, 0.03809462575663277, 0]",1
20999,"[0, 1, 0.02317984098449318, 0]",1
21000,"[0, 1, 0.06155000965465708, 0]",1
21001,"[0, 2, 0.00796992057758156, 0]",0
21002,"[0, 1, 0.06446233228492783, 1]",1
21003,"[0, 2, 0.03212974980891133, 0]",1
21004,"[0, 1, 0.030006257152382747, 0]",1
21005,"[0, 3, 0.06549195605056153, 0]",0
21006,"[0, 1, 0.14317795047937562, 1]",1
21007,"[1, 1, 0.03401669112112852, 0]",0
21008,"[1, 2, 0.06268872426394284, 0]",0
21009,"[0, 2, 0.09898864477363636, 1]",1
21010,"[1, 2, 0.04667866486236701, 0]",0
21011,"[0, 1, 0.06025259956651661, 1]",1
21012,"[0, 2, 0.05332360504468527, 0]",0
21013,"[0, 1, 0.10208796684402263, 0]",1
21014,"[0, 2, 0.09560427313440656, 0]",1
21015,"[0, 1, 0.011651851068125326, 0]",1
21016,"[1, 1, 0.032721629658074194, 0]",1
21017,"[0, 3, 0.060102343707248485, 1]",1
21018,"[1, 2, 0.0367393899795833, 0]",0
21019,"[1, 2, 0.048590806102029524, 0]",0
21020,"[1, 1, 0.011819774600671153, 0]",0
21021,"[0, 1, 0.033960727492817616, 1]",1
21022,"[0, 1, 0.02462492981222978, 0]",1
21023,"[0, 1, 0.04939428805634397, 1]",1
21024,"[1, 1, 0.014106212605411941, 0]",0
21025,"[0, 2, 0.08142243184664406, 0]",0
21026,"[1, 3, 0.0066478769267650836, 0]",0
21027,"[0, 3, 0.07927973627173238, 0]",0
21028,"[0, 2, 0.13928557274226985, 0]",1
21029,"[0, 1, 0.024275987001775787, 0]",0
21030,"[0, 1, 0.060778784765408024, 1]",1
21031,"[0, 3, 0.01558532639984505, 0]",1
21032,"[0, 1, 0.031736678493177, 0]",1
21033,"[1, 1, 0.007404500887219764, 0]",0
21034,"[0, 2, 0.12698208585544257, 1]",1
21035,"[1, 2, 0.1057063150289765, 0]",1
21036,"[1, 1, 0.004331095318989164, 0]",0
21037,"[0, 1, 0.07759772167172682, 1]",1
21038,"[0, 1, 0.07368225559889328, 0]",1
21039,"[1, 2, 0.01134544788184793, 0]",0
21040,"[0, 2, 0.08442833078478783, 0]",1
21041,"[1, 2, 0.08253780762536521, 0]",0
21042,"[0, 3, 0.11157888808614186, 0]",1
21043,"[0, 1, 0.028461502002081952, 1]",1
21044,"[1, 2, 0.030126299783258304, 0]",0
21045,"[1, 1, 0.24725163716792728, 0]",1
21046,"[0, 1, 0.1673683321292128, 1]",1
21047,"[0, 1, 0.08701807239913485, 1]",1
21048,"[0, 1, 0.08814890129394798, 0]",1
21049,"[1, 1, 0.004608725324761921, 0]",0
21050,"[0, 2, 0.029735122270821656, 1]",1
21051,"[1, 2, 0.04967108782391396, 0]",0
21052,"[1, 3, 0.09718161220405905, 0]",0
21053,"[0, 1, 0.14386089670055952, 1]",1
21054,"[0, 3, 0.03917719603012932, 0]",0
21055,"[0, 1, 0.061815670978645855, 0]",0
21056,"[1, 1, 0.03544270562736271, 0]",0
21057,"[1, 3, 0.01350955147231314, 0]",0
21058,"[0, 2, 0.027379287975542465, 0]",1
21059,"[1, 1, 0.02449292665305553, 0]",0
21060,"[1, 1, 0.015163133544587077, 0]",0
21061,"[0, 1, 0.11353391502608905, 0]",1
21062,"[1, 3, 0.07006116228664722, 0]",0
21063,"[0, 2, 0.07188916653727206, 0]",1
21064,"[0, 1, 0.03898537603687019, 1]",1
21065,"[1, 3, 0.05578944404307093, 0]",0
21066,"[1, 2, 0.039736870259131175, 0]",0
21067,"[1, 2, 0.041944714417149635, 0]",0
21068,"[0, 2, 0.21266863218419116, 0]",1
21069,"[0, 3, 0.13756392634339612, 0]",1
21070,"[0, 3, 0.037192962695380624, 0]",0
21071,"[0, 1, 0.029922298105888083, 0]",0
21072,"[1, 3, 0.05684207506275152, 0]",0
21073,"[0, 2, 0.11157888808614186, 1]",1
21074,"[0, 2, 0.03227348636711131, 1]",1
21075,"[1, 2, 0.010994390980787281, 0]",0
21076,"[0, 1, 0.06721008497630247, 0]",1
21077,"[0, 3, 0.04564590876251259, 0]",1
21078,"[1, 2, 0.11021816993874989, 0]",1
21079,"[0, 1, 0.052508191780793016, 0]",1
21080,"[0, 1, 0.04638768638050641, 1]",0
21081,"[1, 3, 0.047819523465489365, 0]",0
21082,"[1, 2, 0.03863306830748863, 0]",0
21083,"[1, 3, 0.0534919407334458, 0]",0
21084,"[1, 2, 0.06376329644881334, 0]",0
21085,"[1, 3, 0.03912506465358221, 0]",0
21086,"[1, 1, 0.055895074997166894, 0]",0
21087,"[1, 1, 0.03396304685146875, 0]",1
21088,"[1, 2, 0.00941446868226822, 0]",0
21089,"[0, 1, 0.04323118611056194, 0]",1
21090,"[0, 1, 0.04644955426762459, 1]",0
21091,"[0, 2, 0.08607514223788088, 1]",1
21092,"[1, 2, 0.09277931191063542, 0]",0
21093,"[0, 2, 0.021080507021868512, 1]",1
21094,"[0, 1, 0.08621388816142068, 0]",1
21095,"[0, 1, 0.08377561505151185, 1]",1
21096,"[0, 1, 0.06516183255684534, 0]",0
21097,"[0, 3, 0.013101118228233304, 0]",0
21098,"[0, 3, 0.04496462654217657, 0]",0
21099,"[1, 3, 0.007991060950466393, 0]",0
21100,"[1, 2, 0.04954025167326058, 0]",1
21101,"[1, 2, 0.04071121592332203, 0]",0
21102,"[0, 1, 0.04188514720086379, 1]",1
21103,"[0, 1, 0.03659661851388604, 0]",0
21104,"[1, 3, 0.03544270562736271, 0]",0
21105,"[0, 2, 0.0035938957315324576, 0]",0
21106,"[0, 3, 0.06784343702778493, 0]",0
21107,"[1, 3, 0.051941896178031556, 0]",0
21108,"[0, 1, 0.11126323672556727, 0]",1
21109,"[0, 1, 0.028461502002081952, 1]",1
21110,"[0, 1, 0.09425635036409317, 0]",1
21111,"[0, 1, 0.0645902013660743, 1]",1
21112,"[0, 1, 0.08105190309354897, 0]",1
21113,"[0, 1, 0.0471074189814661, 1]",1
21114,"[0, 1, 0.17384880738369884, 0]",1
21115,"[0, 2, 0.06694733285168512, 0]",0
21116,"[1, 2, 0.04471511908369956, 0]",0
21117,"[0, 2, 0.005303926018179279, 0]",0
21118,"[1, 2, 0.03917719603012932, 0]",0
21119,"[0, 1, 0.04121044731909724, 0]",1
21120,"[0, 1, 0.08353333081180421, 0]",1
21121,"[1, 3, 0.03912506465358221, 0]",0
21122,"[0, 2, 0.060146042775071074, 1]",1
21123,"[1, 2, 0.04938737669386607, 0]",0
21124,"[0, 3, 0.12050519913303322, 1]",1
21125,"[1, 2, 0.03423443157188444, 0]",0
21126,"[0, 3, 0.07438592539076125, 0]",0
21127,"[1, 2, 0.02806505528667646, 0]",0
21128,"[1, 2, 0.08860676406840677, 0]",0
21129,"[1, 1, 0.007716051582181761, 0]",0
21130,"[0, 3, 0.03765787472907288, 1]",1
21131,"[0, 1, 0.16869378378756844, 1]",0
21132,"[1, 2, 0.03314974186633709, 0]",0
21133,"[0, 3, 0.040097361850047385, 0]",1
21134,"[0, 2, 0.13098391210112306, 0]",1
21135,"[0, 3, 0.0107211031257147, 0]",0
21136,"[1, 1, 0.029964244982397335, 0]",0
21137,"[0, 1, 0.07604861632019295, 0]",1
21138,"[0, 3, 0.06616064705257818, 0]",1
21139,"[1, 3, 0.05578944404307093, 0]",0
21140,"[1, 3, 0.1673683321292128, 0]",0
21141,"[1, 3, 0.06846886314376888, 0]",0
21142,"[1, 2, 0.05793519189088135, 0]",0
21143,"[0, 1, 0.03399024830908798, 1]",1
21144,"[0, 3, 0.011814235209120902, 0]",0
21145,"[0, 3, 0.08142243184664406, 0]",0
21146,"[0, 1, 0.01645282839987462, 0]",1
21147,"[1, 1, 0.0039782049557478905, 0]",0
21148,"[1, 2, 0.02714081061554802, 0]",0
21149,"[1, 2, 0.06566647949927942, 0]",0
21150,"[1, 3, 0.07172928519823404, 0]",0
21151,"[1, 1, 0.0322633821353482, 0]",0
21152,"[0, 3, 0.10759392779735108, 0]",0
21153,"[1, 1, 0.016254101070444095, 0]",0
21154,"[0, 1, 0.09259682098432291, 1]",1
21155,"[1, 1, 0.04015235183026082, 0]",0
21156,"[1, 1, 0.06362539100181093, 0]",1
21157,"[0, 1, 0.06023529410230962, 0]",1
21158,"[1, 1, 0.008147570166061978, 0]",0
21159,"[0, 2, 0.03089709106212866, 1]",1
21160,"[0, 1, 0.04960335352993979, 0]",1
21161,"[0, 2, 0.14487400615308238, 1]",1
21162,"[1, 3, 0.047819523465489365, 0]",0
21163,"[0, 3, 0.10042099927752768, 0]",0
21164,"[0, 1, 0.05299947909400297, 1]",1
21165,"[1, 1, 0.05495878256787465, 0]",0
21166,"[1, 1, 0.019774271929899397, 0]",0
21167,"[0, 1, 0.04642852424742328, 0]",1
21168,"[0, 1, 0.02995779502433976, 0]",1
21169,"[1, 3, 0.10759392779735108, 0]",0
21170,"[0, 1, 0.059620158778266076, 0]",1
21171,"[0, 1, 0.08501772859841779, 0]",1
21172,"[1, 2, 0.00817478159600171, 0]",0
21173,"[0, 1, 0.011024223442761168, 0]",0
21174,"[0, 1, 0.1260202801001489, 0]",1
21175,"[0, 1, 0.07319949784576794, 0]",1
21176,"[0, 2, 0.09718161220405905, 0]",0
21177,"[1, 1, 0.060755455857938144, 0]",0
21178,"[1, 1, 0.008091321489358297, 0]",0
21179,"[0, 1, 0.08422249693682358, 0]",1
21180,"[0, 3, 0.09129181752502517, 0]",0
21181,"[0, 3, 0.07059850046038532, 0]",1
21182,"[1, 1, 0.012251074637051544, 0]",0
21183,"[0, 1, 0.1641305510703244, 0]",1
21184,"[1, 2, 0.03204925508857266, 0]",0
21185,"[1, 1, 0.019994784124254136, 0]",0
21186,"[0, 1, 0.024875537343932434, 0]",1
21187,"[1, 3, 0.02842103753137576, 0]",0
21188,"[0, 3, 0.0627631245484548, 0]",0
21189,"[0, 2, 0.04562803245005392, 0]",1
21190,"[0, 2, 0.07006116228664722, 0]",0
21191,"[0, 2, 0.10875722803163536, 1]",1
21192,"[0, 3, 0.04940706984064222, 1]",1
21193,"[0, 1, 0.12093830078866008, 1]",1
21194,"[1, 2, 0.060678421999850865, 0]",1
21195,"[1, 1, 0.025510612472734805, 0]",0
21196,"[1, 3, 0.06694733285168512, 0]",0
21197,"[0, 2, 0.05904508821539381, 0]",1
21198,"[0, 2, 0.15463218651772567, 0]",1
21199,"[0, 3, 0.049007886705613464, 0]",0
21200,"[0, 3, 0.048590806102029524, 0]",0
21201,"[0, 1, 0.12502607146826147, 0]",1
21202,"[0, 1, 0.06784362895457863, 0]",1
21203,"[0, 1, 0.0836841660646064, 1]",1
21204,"[1, 1, 0.0201331036171858, 0]",0
21205,"[1, 1, 0.03810384819368742, 0]",0
21206,"[1, 2, 0.10875722803163536, 0]",1
21207,"[0, 1, 0.0383393146335949, 1]",1
21208,"[0, 1, 0.07783605535597433, 1]",1
21209,"[1, 1, 0.024725046854976982, 0]",0
21210,"[0, 1, 0.13544169094858757, 1]",1
21211,"[1, 1, 0.12001167294107494, 0]",1
21212,"[0, 1, 0.08317888252095752, 1]",1
21213,"[1, 2, 0.059071176045604516, 0]",0
21214,"[1, 3, 0.038134556687668734, 0]",0
21215,"[1, 1, 0.00516792081194527, 0]",0
21216,"[0, 1, 0.0606152118454887, 0]",0
21217,"[0, 1, 0.1186293887419783, 0]",1
21218,"[0, 2, 0.04513867672945121, 0]",1
21219,"[0, 3, 0.10759392779735108, 0]",0
21220,"[0, 1, 0.04183551460329879, 1]",1
21221,"[1, 3, 0.008860676406840677, 0]",0
21222,"[1, 3, 0.06694733285168512, 0]",0
21223,"[1, 3, 0.06953952295347954, 0]",0
21224,"[1, 2, 0.047072343411341096, 0]",0
21225,"[0, 1, 0.13614537458217515, 1]",1
21226,"[0, 2, 0.053136080374011116, 1]",1
21227,"[1, 2, 0.02619678242022461, 0]",0
21228,"[1, 1, 0.059387229012294256, 0]",0
21229,"[0, 1, 0.11157888808614186, 0]",1
21230,"[0, 3, 0.06549195605056153, 0]",0
21231,"[0, 1, 0.13644016457446384, 0]",1
21232,"[0, 2, 0.1260202801001489, 0]",1
21233,"[1, 1, 0.024474412485313717, 0]",1
21234,"[0, 1, 0.13150368953009575, 1]",1
21235,"[1, 1, 0.033906812635734855, 0]",0
21236,"[0, 1, 0.07172928519823404, 0]",1
21237,"[1, 2, 0.027845783167723157, 0]",0
21238,"[0, 2, 0.04647505876020915, 1]",1
21239,"[0, 2, 0.04903742861754511, 0]",1
21240,"[0, 1, 0.010954422862144044, 0]",1
21241,"[0, 1, 0.007831768167104465, 0]",0
21242,"[0, 1, 0.02015021864837802, 0]",0
21243,"[0, 1, 0.04945842089404919, 1]",1
21244,"[0, 3, 0.047072343411341096, 0]",0
21245,"[0, 1, 0.06754266462783026, 0]",1
21246,"[0, 1, 0.1141774988796646, 0]",1
21247,"[0, 2, 0.06784343702778493, 0]",1
21248,"[0, 1, 0.1128883101394182, 0]",1
21249,"[0, 1, 0.05792160395169317, 1]",1
21250,"[0, 2, 0.07726613661497726, 0]",1
21251,"[0, 3, 0.047072343411341096, 0]",0
21252,"[0, 2, 0.04502092134874782, 0]",1
21253,"[0, 1, 0.022802891100227565, 0]",1
21254,"[0, 1, 0.07216728502288232, 1]",1
21255,"[0, 1, 0.035912493440680704, 1]",1
21256,"[1, 2, 0.06181290929198182, 0]",0
21257,"[1, 1, 0.08795845037319065, 0]",0
21258,"[1, 2, 0.07927973627173238, 0]",0
21259,"[1, 2, 0.038134556687668734, 0]",0
21260,"[0, 1, 0.027193084492144214, 0]",1
21261,"[1, 3, 0.0627631245484548, 0]",0
21262,"[0, 2, 0.09557165271740986, 0]",1
21263,"[0, 3, 0.10814569152964519, 0]",1
21264,"[0, 1, 0.03204925508857266, 0]",0
21265,"[0, 1, 0.09044439212597637, 1]",0
21266,"[0, 3, 0.02579700940823039, 0]",1
21267,"[0, 1, 0.015779731966359702, 1]",1
21268,"[0, 1, 0.03547040537472724, 1]",1
21269,"[0, 1, 0.03272911378940064, 1]",1
21270,"[0, 1, 0.10495042374073885, 1]",1
21271,"[1, 3, 0.07006116228664722, 0]",0
21272,"[0, 1, 0.10201037486809356, 1]",1
21273,"[0, 3, 0.06694733285168512, 0]",0
21274,"[0, 2, 0.10302151548663636, 1]",1
21275,"[0, 2, 0.11404277520476329, 1]",1
21276,"[0, 1, 0.10856324246219208, 1]",1
21277,"[0, 1, 0.036419307399854675, 0]",0
21278,"[0, 1, 0.052748664448960675, 0]",1
21279,"[0, 1, 0.08447676426579455, 1]",1
21280,"[0, 1, 0.09414468682268219, 1]",1
21281,"[0, 1, 0.09066342583460406, 0]",1
21282,"[0, 1, 0.17721352813681354, 1]",1
21283,"[1, 1, 0.025041701395945814, 0]",0
21284,"[0, 1, 0.052211665441732134, 0]",0
21285,"[0, 1, 0.027969046200011213, 0]",1
21286,"[1, 1, 0.020701879628580333, 0]",0
21287,"[0, 3, 0.1434585703964681, 0]",1
21288,"[0, 3, 0.05106152505637, 1]",1
21289,"[1, 1, 0.013003409490096889, 0]",0
21290,"[0, 2, 0.05663755391383214, 1]",1
21291,"[0, 2, 0.05122931814234438, 0]",1
21292,"[1, 1, 0.06403639316849924, 0]",1
21293,"[1, 1, 0.03130724504808481, 0]",1
21294,"[1, 2, 0.026241329416407378, 0]",0
21295,"[1, 2, 0.04151613310655495, 0]",0
21296,"[0, 1, 0.07716402707642295, 1]",1
21297,"[0, 1, 0.0521450713822174, 1]",1
21298,"[1, 3, 0.047072343411341096, 0]",0
21299,"[0, 1, 0.035117000517743066, 0]",1
21300,"[0, 1, 0.09208912597502537, 1]",1
21301,"[1, 2, 0.028829186121634872, 0]",0
21302,"[0, 3, 0.006591423976633132, 0]",0
21303,"[1, 1, 0.03351302311011062, 0]",0
21304,"[1, 1, 0.020230139707267406, 0]",0
21305,"[1, 2, 0.024693688346933036, 0]",0
21306,"[0, 2, 0.09269630702541017, 0]",1
21307,"[1, 3, 0.07387478943668935, 0]",0
21308,"[0, 2, 0.1255262490969096, 1]",1
21309,"[0, 2, 0.08062553385910672, 1]",1
21310,"[0, 3, 0.011199367949166655, 0]",0
21311,"[1, 1, 0.03504893273247993, 0]",0
21312,"[0, 2, 0.0637635366741922, 0]",1
21313,"[0, 1, 0.02079299625415045, 0]",1
21314,"[0, 1, 0.07161568636047115, 0]",1
21315,"[0, 3, 0.055133872543815146, 0]",1
21316,"[1, 3, 0.024439272070955108, 0]",0
21317,"[1, 3, 0.037192962695380624, 0]",0
21318,"[1, 2, 0.04243140814543423, 0]",0
21319,"[0, 1, 0.12903701072365845, 1]",1
21320,"[0, 2, 0.06694733285168512, 1]",1
21321,"[0, 1, 0.03212817129204672, 0]",1
21322,"[1, 2, 0.02738754525750755, 0]",0
21323,"[1, 1, 0.020682255303070916, 0]",0
21324,"[1, 1, 0.016645062428163913, 0]",0
21325,"[1, 2, 0.026542602438642624, 0]",0
21326,"[0, 2, 0.04996058706166795, 0]",1
21327,"[1, 2, 0.0324607165839758, 0]",0
21328,"[0, 2, 0.042145165426351244, 0]",1
21329,"[0, 1, 0.03902370438245894, 1]",1
21330,"[0, 1, 0.033414303860504646, 0]",1
21331,"[0, 2, 0.06613803321429029, 0]",1
21332,"[0, 1, 0.1128883101394182, 1]",1
21333,"[0, 1, 0.02217077762049338, 0]",1
21334,"[0, 1, 0.03081565534757842, 1]",1
21335,"[1, 1, 0.03288249067441361, 0]",1
21336,"[1, 3, 0.012346844173466518, 0]",0
21337,"[1, 3, 0.03629674672681723, 0]",0
21338,"[1, 1, 0.013175255478861246, 0]",0
21339,"[0, 2, 0.06846574107652866, 0]",1
21340,"[0, 1, 0.07060105805587373, 0]",1
21341,"[1, 1, 0.031625183615867164, 0]",0
21342,"[0, 1, 0.14169621433069632, 0]",1
21343,"[0, 1, 0.07828739657382411, 1]",1
21344,"[1, 3, 0.015609481752983576, 0]",0
21345,"[0, 1, 0.042145165426351244, 1]",1
21346,"[1, 1, 0.04486420835708358, 0]",1
21347,"[1, 1, 0.0038883904891890597, 0]",0
21348,"[0, 1, 0.1095501810300302, 0]",1
21349,"[0, 1, 0.13463749035768577, 1]",1
21350,"[0, 2, 0.019499223160684982, 0]",1
21351,"[0, 2, 0.02302993710686286, 0]",1
21352,"[1, 2, 0.06403639316849924, 0]",0
21353,"[0, 2, 0.03586464259911702, 0]",0
21354,"[0, 1, 0.1255262490969096, 0]",1
21355,"[1, 1, 0.012307943256522742, 0]",0
21356,"[1, 2, 0.011072911640598858, 0]",0
21357,"[0, 1, 0.060012514304765494, 0]",1
21358,"[0, 2, 0.1069838814668916, 1]",1
21359,"[0, 1, 0.15179057227361298, 1]",1
21360,"[0, 2, 0.033114058549275974, 0]",1
21361,"[1, 2, 0.0127653812640925, 0]",0
21362,"[0, 1, 0.11558822459849918, 0]",1
21363,"[0, 2, 0.04248860470584641, 0]",1
21364,"[0, 2, 0.07811758426093082, 1]",1
21365,"[0, 1, 0.14331542103594253, 1]",1
21366,"[1, 1, 0.03992505356940492, 0]",0
21367,"[0, 3, 0.08860676406840677, 0]",0
21368,"[0, 2, 0.03629674672681723, 0]",0
21369,"[0, 2, 0.0074755086310814645, 0]",0
21370,"[1, 1, 0.026772859557962006, 0]",0
21371,"[1, 1, 0.024906234357743754, 0]",0
21372,"[1, 2, 0.03612442750830106, 0]",0
21373,"[0, 2, 0.0534919407334458, 0]",1
21374,"[0, 1, 0.10852601121850824, 0]",1
21375,"[1, 2, 0.08626345792558852, 0]",0
21376,"[1, 1, 0.11938427338014533, 0]",1
21377,"[0, 1, 0.08690278783632203, 1]",1
21378,"[0, 1, 0.07501564288095687, 1]",1
21379,"[1, 2, 0.0074755086310814645, 0]",0
21380,"[0, 3, 0.02136617005904844, 0]",0
21381,"[0, 2, 0.06784343702778493, 0]",0
21382,"[0, 3, 0.07006116228664722, 1]",1
21383,"[0, 3, 0.044303382034203385, 0]",0
21384,"[1, 1, 0.084452658736312, 0]",0
21385,"[0, 3, 0.03503058114332361, 0]",0
21386,"[1, 2, 0.08536857684203637, 0]",0
21387,"[0, 3, 0.03586464259911702, 0]",0
21388,"[0, 2, 0.06514919388229783, 0]",1
21389,"[0, 2, 0.008980212742219064, 0]",1
21390,"[1, 1, 0.1326509289739891, 0]",1
21391,"[0, 1, 0.14373019284985772, 1]",1
21392,"[1, 3, 0.0627631245484548, 0]",0
21393,"[1, 2, 0.03224048124767751, 0]",0
21394,"[0, 2, 0.10212305011274, 0]",1
21395,"[1, 1, 0.05817261975320705, 0]",0
